,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,AgeBin
4153,Bachelors,2017,Bangalore,3,33,Male,No,4,0,"(30, 35]"
4154,PHD,2016,New Delhi,3,22,Male,No,0,0,"(20, 25]"
4155,Masters,2015,Pune,2,39,Female,No,2,0,"(35, 40]"
4156,Masters,2018,New Delhi,3,30,Female,Yes,2,1,"(25, 30]"
4157,Bachelors,2014,Bangalore,3,38,Female,No,5,1,"(35, 40]"
4158,Bachelors,2012,New Delhi,3,36,Female,No,4,0,"(35, 40]"
4159,Bachelors,2012,Pune,2,38,Male,No,5,0,"(35, 40]"
4160,Bachelors,2013,Bangalore,3,24,Male,Yes,2,0,"(20, 25]"
4161,Bachelors,2016,Bangalore,3,28,Male,No,1,0,"(25, 30]"
4162,Bachelors,2015,Bangalore,3,35,Female,No,0,1,"(30, 35]"
4163,Bachelors,2013,New Delhi,3,23,Female,No,1,0,"(20, 25]"
4164,Masters,2017,New Delhi,2,23,Female,No,1,1,"(20, 25]"
4165,Bachelors,2013,Bangalore,3,37,Male,No,5,0,"(35, 40]"
4166,Masters,2016,New Delhi,3,24,Male,No,2,1,"(20, 25]"
4167,Bachelors,2014,Pune,3,33,Male,Yes,4,0,"(30, 35]"
4168,Bachelors,2015,Bangalore,3,38,Female,No,5,0,"(35, 40]"
4169,Bachelors,2015,Pune,3,40,Male,Yes,0,0,"(35, 40]"
4170,Bachelors,2014,Bangalore,3,34,Male,No,4,0,"(30, 35]"
4171,Masters,2017,New Delhi,2,26,Male,No,4,0,"(25, 30]"
4172,Bachelors,2016,Pune,3,25,Male,No,3,0,"(20, 25]"
4173,Bachelors,2016,Pune,3,24,Female,No,2,0,"(20, 25]"
4174,Bachelors,2018,Bangalore,3,35,Male,Yes,5,1,"(30, 35]"
4175,PHD,2013,New Delhi,3,27,Male,No,5,0,"(25, 30]"
4176,Masters,2013,New Delhi,3,30,Female,No,3,0,"(25, 30]"
4177,Bachelors,2015,Bangalore,3,26,Female,No,4,1,"(25, 30]"
4178,Bachelors,2017,Bangalore,3,40,Male,No,0,0,"(35, 40]"
4179,Masters,2017,Pune,2,27,Female,No,5,1,"(25, 30]"
4180,Bachelors,2016,Pune,3,38,Male,Yes,0,0,"(35, 40]"
4181,Bachelors,2014,New Delhi,3,34,Female,No,5,0,"(30, 35]"
4182,Masters,2017,Pune,2,24,Male,No,2,0,"(20, 25]"
4183,Bachelors,2016,Bangalore,3,38,Male,No,4,0,"(35, 40]"
4184,Bachelors,2014,Pune,1,37,Male,No,1,0,"(35, 40]"
4185,Bachelors,2015,Bangalore,3,22,Male,No,0,0,"(20, 25]"
4186,Bachelors,2014,New Delhi,3,29,Female,No,2,1,"(25, 30]"
4187,Bachelors,2014,Pune,1,37,Female,No,4,1,"(35, 40]"
4188,Bachelors,2016,Pune,3,23,Male,No,1,0,"(20, 25]"
4189,Bachelors,2012,New Delhi,3,34,Female,No,2,0,"(30, 35]"
4190,Bachelors,2017,Bangalore,3,28,Male,No,2,0,"(25, 30]"
4191,Bachelors,2012,Pune,3,24,Male,Yes,2,0,"(20, 25]"
4192,Masters,2017,Bangalore,2,35,Female,No,0,0,"(30, 35]"
4193,Bachelors,2015,Bangalore,3,30,Male,No,2,0,"(25, 30]"
4194,Bachelors,2018,Bangalore,3,33,Male,No,4,1,"(30, 35]"
4195,Bachelors,2015,Bangalore,3,27,Female,No,5,0,"(25, 30]"
4196,Bachelors,2016,Bangalore,3,32,Male,No,4,0,"(30, 35]"
4197,Bachelors,2014,Pune,3,36,Female,No,5,0,"(35, 40]"
4198,Bachelors,2012,Bangalore,3,26,Male,Yes,4,0,"(25, 30]"
4199,Bachelors,2012,Bangalore,1,35,Male,No,4,0,"(30, 35]"
4200,PHD,2012,New Delhi,3,25,Male,No,3,0,"(20, 25]"
4201,Masters,2013,Bangalore,2,29,Male,No,1,1,"(25, 30]"
4202,Bachelors,2012,Bangalore,3,36,Female,No,3,0,"(35, 40]"
4203,Bachelors,2013,Bangalore,3,30,Male,No,1,0,"(25, 30]"
4204,Bachelors,2017,Pune,2,37,Female,No,4,1,"(35, 40]"
4205,Bachelors,2016,Bangalore,3,40,Male,No,0,1,"(35, 40]"
4206,Bachelors,2012,Bangalore,3,24,Male,No,2,0,"(20, 25]"
4207,Bachelors,2012,Bangalore,3,32,Male,No,4,0,"(30, 35]"
4208,Bachelors,2018,Pune,3,34,Male,No,0,1,"(30, 35]"
4209,Bachelors,2014,Pune,3,29,Male,No,3,0,"(25, 30]"
4210,Bachelors,2012,Bangalore,3,23,Female,No,1,1,"(20, 25]"
4211,Bachelors,2017,Pune,3,23,Male,No,1,0,"(20, 25]"
4212,Bachelors,2013,Bangalore,3,25,Female,No,3,0,"(20, 25]"
4213,Bachelors,2012,New Delhi,1,31,Female,No,3,0,"(30, 35]"
4214,Masters,2017,New Delhi,2,23,Male,No,1,1,"(20, 25]"
4215,Bachelors,2014,Bangalore,3,27,Male,No,5,0,"(25, 30]"
4216,PHD,2015,New Delhi,2,39,Female,No,5,0,"(35, 40]"
4217,Bachelors,2016,Bangalore,3,33,Female,No,1,1,"(30, 35]"
4218,Bachelors,2013,Bangalore,3,23,Male,No,1,0,"(20, 25]"
4219,Masters,2017,New Delhi,2,34,Female,No,4,0,"(30, 35]"
4220,Bachelors,2015,Pune,2,37,Female,No,1,1,"(35, 40]"
4221,Bachelors,2012,Bangalore,3,23,Male,No,1,0,"(20, 25]"
4222,Bachelors,2017,New Delhi,3,27,Male,No,5,0,"(25, 30]"
4223,Masters,2017,Pune,2,38,Female,No,2,0,"(35, 40]"
4224,Bachelors,2014,Bangalore,3,27,Female,No,5,0,"(25, 30]"
4225,Bachelors,2016,Bangalore,3,22,Male,No,0,0,"(20, 25]"
4226,Masters,2015,Pune,2,26,Female,No,4,1,"(25, 30]"
4227,Bachelors,2012,Bangalore,3,40,Male,No,3,0,"(35, 40]"
4228,Bachelors,2016,Bangalore,3,33,Female,No,3,0,"(30, 35]"
4229,Bachelors,2014,Bangalore,3,31,Male,No,0,0,"(30, 35]"
4230,Bachelors,2017,Pune,3,33,Male,No,4,0,"(30, 35]"
4231,Bachelors,2015,New Delhi,3,30,Male,No,5,0,"(25, 30]"
4232,Bachelors,2015,New Delhi,3,33,Female,No,5,1,"(30, 35]"
4233,Masters,2017,New Delhi,3,33,Female,No,0,1,"(30, 35]"
4234,Bachelors,2016,Pune,3,22,Male,No,0,0,"(20, 25]"
4235,Bachelors,2012,Pune,3,28,Male,No,2,0,"(25, 30]"
4236,Bachelors,2013,Bangalore,3,36,Male,No,4,0,"(35, 40]"
4237,Bachelors,2017,New Delhi,2,36,Female,No,1,0,"(35, 40]"
4238,Bachelors,2014,Pune,3,31,Female,No,2,0,"(30, 35]"
4239,Bachelors,2013,Bangalore,2,25,Male,No,3,1,"(20, 25]"
4240,Bachelors,2012,Pune,1,31,Male,No,4,0,"(30, 35]"
4241,Masters,2015,Pune,2,39,Female,No,0,0,"(35, 40]"
4242,Masters,2015,Bangalore,3,26,Male,No,4,1,"(25, 30]"
4243,Bachelors,2017,Bangalore,2,25,Female,No,3,1,"(20, 25]"
4244,Bachelors,2013,Bangalore,3,26,Male,No,4,0,"(25, 30]"
4245,Bachelors,2013,New Delhi,3,35,Female,No,0,0,"(30, 35]"
4246,Bachelors,2013,Pune,2,28,Male,No,5,0,"(25, 30]"
4247,Bachelors,2012,Bangalore,3,32,Female,No,0,0,"(30, 35]"
4248,Masters,2017,New Delhi,2,22,Male,No,0,1,"(20, 25]"
4249,Bachelors,2014,Pune,3,36,Female,No,5,1,"(35, 40]"
4250,Bachelors,2015,Bangalore,3,38,Male,No,1,0,"(35, 40]"
4251,Bachelors,2014,Bangalore,3,39,Female,No,1,0,"(35, 40]"
4252,Masters,2017,New Delhi,2,25,Female,No,3,1,"(20, 25]"
4253,Bachelors,2016,Pune,3,27,Male,No,5,0,"(25, 30]"
4254,Masters,2014,Pune,3,38,Male,Yes,2,0,"(35, 40]"
4255,Bachelors,2012,New Delhi,3,22,Female,No,0,0,"(20, 25]"
4256,Bachelors,2013,Bangalore,3,33,Male,No,2,0,"(30, 35]"
4257,Bachelors,2013,Pune,3,24,Male,No,2,0,"(20, 25]"
4258,Bachelors,2014,Bangalore,3,37,Male,No,5,0,"(35, 40]"
4259,Bachelors,2018,Pune,3,28,Male,Yes,0,1,"(25, 30]"
4260,Masters,2017,Pune,3,32,Male,Yes,2,0,"(30, 35]"
4261,PHD,2016,New Delhi,3,33,Male,No,0,1,"(30, 35]"
4262,Bachelors,2014,New Delhi,3,32,Male,No,5,0,"(30, 35]"
4263,Bachelors,2017,Bangalore,3,24,Male,No,2,1,"(20, 25]"
4264,Bachelors,2016,Bangalore,3,27,Male,Yes,5,0,"(25, 30]"
4265,Bachelors,2012,Pune,2,35,Female,No,2,1,"(30, 35]"
4266,PHD,2013,Bangalore,3,40,Male,No,1,0,"(35, 40]"
4267,Bachelors,2017,New Delhi,2,34,Female,No,4,0,"(30, 35]"
4268,Bachelors,2016,New Delhi,3,39,Female,No,0,0,"(35, 40]"
4269,Bachelors,2014,Pune,3,26,Male,No,4,0,"(25, 30]"
4270,Masters,2015,Pune,2,29,Female,No,2,0,"(25, 30]"
4271,Bachelors,2013,Bangalore,3,29,Male,No,4,0,"(25, 30]"
4272,Bachelors,2015,Pune,2,23,Female,Yes,1,1,"(20, 25]"
4273,Bachelors,2015,Pune,3,32,Male,No,0,0,"(30, 35]"
4274,Bachelors,2014,Pune,3,28,Male,Yes,4,0,"(25, 30]"
4275,Masters,2013,New Delhi,2,32,Male,Yes,2,1,"(30, 35]"
4276,Bachelors,2012,New Delhi,3,32,Female,No,0,0,"(30, 35]"
4277,Bachelors,2013,Bangalore,3,38,Male,No,0,0,"(35, 40]"
4278,PHD,2017,Pune,3,30,Male,No,5,0,"(25, 30]"
4279,PHD,2015,New Delhi,3,31,Male,No,3,0,"(30, 35]"
4280,Bachelors,2012,Bangalore,3,25,Male,No,3,1,"(20, 25]"
4281,Bachelors,2013,Bangalore,3,37,Female,No,4,0,"(35, 40]"
4282,Masters,2017,New Delhi,2,27,Male,No,5,1,"(25, 30]"
4283,Bachelors,2013,New Delhi,3,25,Female,No,3,0,"(20, 25]"
4284,Bachelors,2015,Pune,2,22,Female,No,0,1,"(20, 25]"
4285,Bachelors,2018,Bangalore,3,38,Male,No,2,1,"(35, 40]"
4286,Bachelors,2015,New Delhi,3,22,Male,No,0,0,"(20, 25]"
4287,Bachelors,2017,Pune,3,38,Male,No,2,0,"(35, 40]"
4288,PHD,2015,New Delhi,1,38,Male,No,5,0,"(35, 40]"
4289,Bachelors,2016,New Delhi,2,26,Female,No,4,1,"(25, 30]"
4290,Masters,2017,New Delhi,2,31,Male,No,4,0,"(30, 35]"
4291,Masters,2014,New Delhi,3,28,Male,No,5,0,"(25, 30]"
4292,PHD,2017,New Delhi,3,34,Female,No,3,0,"(30, 35]"
4293,Masters,2013,Bangalore,3,31,Male,No,2,0,"(30, 35]"
4294,Bachelors,2014,New Delhi,3,26,Female,No,4,0,"(25, 30]"
4295,Bachelors,2013,Pune,3,40,Female,No,1,1,"(35, 40]"
4296,Bachelors,2016,Bangalore,3,31,Male,No,0,0,"(30, 35]"
4297,Bachelors,2013,Bangalore,3,26,Female,No,4,0,"(25, 30]"
4298,Bachelors,2018,Pune,3,32,Female,No,1,1,"(30, 35]"
4299,Bachelors,2012,Bangalore,3,33,Female,No,5,0,"(30, 35]"
4300,Bachelors,2017,Bangalore,3,25,Male,No,3,0,"(20, 25]"
4301,Bachelors,2017,Bangalore,3,40,Male,No,0,0,"(35, 40]"
4302,Masters,2013,New Delhi,3,31,Male,No,2,1,"(30, 35]"
4303,Bachelors,2015,Bangalore,3,36,Male,No,1,0,"(35, 40]"
4304,Bachelors,2014,Bangalore,3,31,Male,No,5,0,"(30, 35]"
4305,Bachelors,2015,Pune,3,22,Male,No,0,0,"(20, 25]"
4306,Bachelors,2016,Bangalore,3,34,Female,No,0,0,"(30, 35]"
4307,PHD,2018,New Delhi,3,38,Female,No,5,1,"(35, 40]"
4308,Bachelors,2015,Bangalore,3,23,Male,Yes,1,0,"(20, 25]"
4309,PHD,2017,Bangalore,3,27,Male,No,5,0,"(25, 30]"
4310,Bachelors,2016,Bangalore,3,34,Male,No,1,0,"(30, 35]"
4311,Bachelors,2012,Bangalore,3,39,Male,No,3,0,"(35, 40]"
4312,Bachelors,2018,Bangalore,3,24,Male,Yes,2,1,"(20, 25]"
4313,Bachelors,2015,Pune,3,37,Female,No,1,1,"(35, 40]"
4314,PHD,2013,New Delhi,3,23,Male,No,1,0,"(20, 25]"
4315,Bachelors,2018,Bangalore,3,36,Male,No,3,1,"(35, 40]"
4316,Bachelors,2014,New Delhi,3,23,Male,No,1,0,"(20, 25]"
4317,Bachelors,2012,Pune,3,31,Male,No,3,0,"(30, 35]"
4318,Bachelors,2015,Bangalore,3,22,Male,No,0,0,"(20, 25]"
4319,Bachelors,2015,Pune,2,24,Female,No,2,1,"(20, 25]"
4320,Bachelors,2018,Pune,2,28,Female,No,4,1,"(25, 30]"
4321,Bachelors,2014,Pune,3,33,Male,No,3,0,"(30, 35]"
4322,Bachelors,2018,Bangalore,3,35,Female,No,2,1,"(30, 35]"
4323,Bachelors,2012,New Delhi,3,30,Female,Yes,1,0,"(25, 30]"
4324,Bachelors,2014,Bangalore,3,28,Female,No,3,0,"(25, 30]"
4325,Bachelors,2015,Bangalore,3,22,Male,Yes,0,0,"(20, 25]"
4326,Bachelors,2014,Bangalore,3,38,Male,No,3,0,"(35, 40]"
4327,Bachelors,2014,Pune,3,39,Male,No,4,0,"(35, 40]"
4328,PHD,2012,Bangalore,1,38,Male,No,5,0,"(35, 40]"
4329,Bachelors,2014,Bangalore,3,22,Female,No,0,1,"(20, 25]"
4330,Bachelors,2014,New Delhi,3,36,Female,No,5,0,"(35, 40]"
4331,Bachelors,2015,Bangalore,3,27,Male,No,5,0,"(25, 30]"
4332,Bachelors,2016,Pune,1,32,Male,No,2,0,"(30, 35]"
4333,Bachelors,2017,New Delhi,2,39,Female,No,2,0,"(35, 40]"
4334,Bachelors,2015,Pune,2,36,Male,No,5,0,"(35, 40]"
4335,Bachelors,2018,Bangalore,3,34,Male,Yes,5,1,"(30, 35]"
4336,Bachelors,2015,Bangalore,3,28,Male,No,1,0,"(25, 30]"
4337,Bachelors,2018,Bangalore,3,36,Female,Yes,1,1,"(35, 40]"
4338,PHD,2015,New Delhi,3,22,Female,No,0,0,"(20, 25]"
4339,Bachelors,2014,New Delhi,1,28,Female,No,5,0,"(25, 30]"
4340,Bachelors,2016,Pune,2,27,Female,No,5,1,"(25, 30]"
4341,Bachelors,2014,Bangalore,1,39,Female,No,4,0,"(35, 40]"
4342,Bachelors,2012,Bangalore,3,31,Male,No,0,0,"(30, 35]"
4343,Bachelors,2013,Bangalore,3,26,Male,Yes,4,0,"(25, 30]"
4344,Bachelors,2012,Bangalore,3,31,Male,No,3,0,"(30, 35]"
4345,Bachelors,2015,Pune,2,33,Female,No,2,1,"(30, 35]"
4346,Bachelors,2017,Pune,2,38,Female,No,1,1,"(35, 40]"
4347,Bachelors,2014,Pune,3,38,Male,No,2,0,"(35, 40]"
4348,Bachelors,2012,Pune,3,32,Male,No,3,0,"(30, 35]"
4349,Bachelors,2014,Bangalore,3,26,Male,No,4,0,"(25, 30]"
4350,Masters,2017,Pune,2,33,Female,No,2,0,"(30, 35]"
4351,Bachelors,2015,Bangalore,3,34,Female,No,2,0,"(30, 35]"
4352,Bachelors,2018,Pune,3,36,Male,Yes,1,1,"(35, 40]"
4353,Bachelors,2014,Bangalore,3,27,Male,No,5,0,"(25, 30]"
4354,Masters,2017,Pune,2,27,Male,No,5,0,"(25, 30]"
4355,Bachelors,2017,New Delhi,2,40,Female,No,5,0,"(35, 40]"
4356,Masters,2012,Bangalore,3,31,Female,No,4,0,"(30, 35]"
4357,Bachelors,2014,Bangalore,3,22,Male,No,0,0,"(20, 25]"
4358,Masters,2017,New Delhi,2,22,Male,No,0,1,"(20, 25]"
4359,Bachelors,2016,New Delhi,3,26,Female,No,4,0,"(25, 30]"
4360,Bachelors,2017,New Delhi,3,28,Female,No,1,1,"(25, 30]"
4361,Bachelors,2014,Bangalore,3,38,Male,Yes,5,0,"(35, 40]"
4362,Masters,2015,Pune,3,31,Male,No,0,0,"(30, 35]"
4363,Bachelors,2016,Bangalore,3,24,Male,No,2,0,"(20, 25]"
4364,Bachelors,2015,Pune,2,25,Male,No,3,1,"(20, 25]"
4365,PHD,2013,Bangalore,3,26,Male,No,4,0,"(25, 30]"
4366,Bachelors,2017,Bangalore,3,40,Male,No,1,0,"(35, 40]"
4367,Bachelors,2018,Pune,2,34,Female,No,4,1,"(30, 35]"
4368,Bachelors,2016,Bangalore,3,32,Male,No,0,0,"(30, 35]"
4369,Bachelors,2014,Pune,3,37,Male,No,1,0,"(35, 40]"
4370,Bachelors,2015,Bangalore,3,33,Male,No,3,1,"(30, 35]"
4371,Bachelors,2016,Pune,3,27,Male,No,5,0,"(25, 30]"
4372,Bachelors,2012,New Delhi,3,36,Male,No,3,0,"(35, 40]"
4373,Bachelors,2013,Bangalore,3,30,Female,No,4,0,"(25, 30]"
4374,Masters,2017,Pune,2,26,Female,No,4,0,"(25, 30]"
4375,Bachelors,2012,Bangalore,3,23,Male,Yes,1,0,"(20, 25]"
4376,Masters,2015,Pune,2,31,Female,No,2,0,"(30, 35]"
4377,Bachelors,2013,Bangalore,3,22,Male,Yes,0,0,"(20, 25]"
4378,Masters,2017,New Delhi,2,24,Female,No,2,1,"(20, 25]"
4379,Bachelors,2016,Bangalore,3,37,Female,Yes,4,0,"(35, 40]"
4380,Masters,2018,New Delhi,3,35,Male,No,2,1,"(30, 35]"
4381,Bachelors,2013,Bangalore,3,22,Male,No,0,1,"(20, 25]"
4382,Bachelors,2012,Pune,3,35,Male,No,5,0,"(30, 35]"
4383,Bachelors,2014,New Delhi,3,30,Female,No,3,0,"(25, 30]"
4384,Bachelors,2014,Bangalore,3,30,Male,No,0,0,"(25, 30]"
4385,Bachelors,2014,Pune,3,29,Male,No,3,0,"(25, 30]"
4386,Masters,2017,Bangalore,3,36,Male,No,4,1,"(35, 40]"
4387,Bachelors,2014,Bangalore,3,37,Male,No,4,0,"(35, 40]"
4388,Bachelors,2016,Pune,3,40,Male,No,2,0,"(35, 40]"
4389,Bachelors,2015,Pune,2,26,Female,No,4,1,"(25, 30]"
4390,Masters,2017,New Delhi,2,26,Female,No,4,0,"(25, 30]"
4391,Bachelors,2017,Bangalore,3,38,Male,No,3,0,"(35, 40]"
4392,Bachelors,2014,Bangalore,3,31,Male,No,3,1,"(30, 35]"
4393,Bachelors,2014,Bangalore,3,22,Female,No,0,0,"(20, 25]"
4394,Bachelors,2012,Pune,3,34,Male,No,0,0,"(30, 35]"
4395,Bachelors,2015,New Delhi,3,31,Female,No,0,0,"(30, 35]"
4396,Bachelors,2012,Bangalore,3,39,Female,No,3,0,"(35, 40]"
4397,Masters,2018,New Delhi,3,33,Female,No,2,1,"(30, 35]"
4398,Bachelors,2015,Bangalore,3,33,Male,No,4,0,"(30, 35]"
4399,Bachelors,2012,Bangalore,3,38,Male,No,4,0,"(35, 40]"
4400,Bachelors,2017,Pune,2,22,Female,No,0,1,"(20, 25]"
4401,Bachelors,2014,Pune,2,32,Female,No,0,1,"(30, 35]"
4402,Bachelors,2014,Pune,3,34,Male,No,5,0,"(30, 35]"
4403,Bachelors,2014,Bangalore,1,31,Female,No,5,0,"(30, 35]"
4404,Bachelors,2016,Bangalore,3,23,Male,No,1,0,"(20, 25]"
4405,Bachelors,2013,Pune,2,39,Female,No,1,1,"(35, 40]"
4406,Bachelors,2017,New Delhi,3,26,Male,No,4,0,"(25, 30]"
4407,Bachelors,2013,Pune,2,33,Female,Yes,4,1,"(30, 35]"
4408,Bachelors,2013,Bangalore,3,27,Female,No,5,0,"(25, 30]"
4409,PHD,2018,New Delhi,3,24,Male,No,2,1,"(20, 25]"
4410,Bachelors,2017,Bangalore,3,38,Male,No,1,0,"(35, 40]"
4411,Bachelors,2017,Bangalore,3,27,Male,No,5,0,"(25, 30]"
4412,Bachelors,2014,Bangalore,3,27,Female,No,5,0,"(25, 30]"
4413,Bachelors,2015,Bangalore,3,23,Male,No,1,0,"(20, 25]"
4414,Bachelors,2014,New Delhi,3,26,Female,No,4,0,"(25, 30]"
4415,Bachelors,2016,Bangalore,3,31,Male,No,5,0,"(30, 35]"
4416,Bachelors,2017,Bangalore,3,32,Female,No,3,0,"(30, 35]"
4417,Bachelors,2015,Pune,2,36,Female,No,3,1,"(35, 40]"
4418,Bachelors,2017,Bangalore,3,28,Male,No,0,0,"(25, 30]"
4419,Bachelors,2017,New Delhi,2,31,Male,No,3,0,"(30, 35]"
4420,Masters,2017,New Delhi,2,36,Female,No,3,0,"(35, 40]"
4421,Bachelors,2014,Bangalore,3,24,Male,No,2,0,"(20, 25]"
4422,Bachelors,2012,Bangalore,3,27,Male,No,5,1,"(25, 30]"
4423,Bachelors,2017,Bangalore,3,28,Male,No,3,1,"(25, 30]"
4424,Bachelors,2015,Pune,3,39,Female,No,2,1,"(35, 40]"
4425,Bachelors,2013,Bangalore,3,23,Female,No,1,0,"(20, 25]"
4426,Bachelors,2014,Bangalore,3,32,Male,No,1,0,"(30, 35]"
4427,Masters,2013,New Delhi,3,33,Female,No,2,0,"(30, 35]"
4428,Bachelors,2017,New Delhi,3,39,Female,No,4,0,"(35, 40]"
4429,Masters,2017,Bangalore,2,24,Female,No,2,0,"(20, 25]"
4430,Bachelors,2016,Pune,3,33,Male,No,2,0,"(30, 35]"
4431,Bachelors,2016,Pune,2,29,Female,No,4,1,"(25, 30]"
4432,Masters,2017,Pune,3,24,Female,No,2,1,"(20, 25]"
4433,Masters,2015,Pune,3,27,Female,No,5,1,"(25, 30]"
4434,Masters,2013,New Delhi,2,35,Female,No,2,1,"(30, 35]"
4435,Bachelors,2015,Pune,2,28,Female,No,2,1,"(25, 30]"
4436,Bachelors,2016,Bangalore,3,22,Male,No,0,0,"(20, 25]"
4437,Bachelors,2013,Bangalore,3,39,Male,No,5,1,"(35, 40]"
4438,Bachelors,2014,Bangalore,3,36,Female,No,3,1,"(35, 40]"
4439,Bachelors,2017,New Delhi,2,40,Female,No,3,0,"(35, 40]"
4440,Bachelors,2012,New Delhi,3,35,Female,No,5,0,"(30, 35]"
4441,Bachelors,2016,Bangalore,3,33,Male,No,4,0,"(30, 35]"
4442,PHD,2018,Bangalore,3,33,Male,No,2,1,"(30, 35]"
4443,Bachelors,2012,Bangalore,3,23,Male,No,1,0,"(20, 25]"
4444,Bachelors,2014,Bangalore,3,28,Male,No,2,1,"(25, 30]"
4445,Bachelors,2016,Bangalore,3,27,Male,No,5,0,"(25, 30]"
4446,Bachelors,2017,Bangalore,3,26,Female,No,4,0,"(25, 30]"
4447,Bachelors,2014,Bangalore,3,33,Male,No,3,0,"(30, 35]"
4448,Bachelors,2016,Bangalore,3,35,Male,No,3,0,"(30, 35]"
4449,Bachelors,2013,Bangalore,3,33,Male,No,3,1,"(30, 35]"
4450,Bachelors,2013,Pune,3,36,Female,No,0,1,"(35, 40]"
4451,Bachelors,2015,New Delhi,3,26,Male,No,4,0,"(25, 30]"
4452,Bachelors,2012,Bangalore,3,26,Male,No,4,0,"(25, 30]"
4453,Bachelors,2014,Bangalore,3,39,Female,No,5,0,"(35, 40]"
4454,Bachelors,2013,Bangalore,3,28,Male,No,5,0,"(25, 30]"
4455,Bachelors,2018,Bangalore,3,24,Male,No,2,1,"(20, 25]"
4456,Bachelors,2012,Bangalore,3,36,Female,No,4,0,"(35, 40]"
4457,Bachelors,2016,Bangalore,3,33,Male,No,0,0,"(30, 35]"
4458,Bachelors,2013,Pune,1,33,Female,No,0,1,"(30, 35]"
4459,Masters,2017,Pune,2,30,Male,Yes,2,1,"(25, 30]"
4460,Masters,2012,New Delhi,3,27,Male,No,5,1,"(25, 30]"
4461,Bachelors,2015,Bangalore,3,33,Male,Yes,4,0,"(30, 35]"
4462,Bachelors,2016,Pune,2,35,Female,No,4,1,"(30, 35]"
4463,Bachelors,2014,Pune,2,40,Female,No,0,1,"(35, 40]"
4464,Bachelors,2017,Pune,2,25,Male,No,3,0,"(20, 25]"
4465,Bachelors,2014,Bangalore,3,38,Male,No,2,0,"(35, 40]"
4466,Bachelors,2017,New Delhi,2,40,Male,No,5,0,"(35, 40]"
4467,Bachelors,2014,Bangalore,3,29,Male,Yes,0,0,"(25, 30]"
4468,Bachelors,2012,Bangalore,3,27,Male,No,5,0,"(25, 30]"
4469,Bachelors,2015,Bangalore,3,40,Male,No,4,0,"(35, 40]"
4470,Masters,2017,New Delhi,2,25,Female,No,3,1,"(20, 25]"
4471,Bachelors,2016,Pune,2,39,Female,No,3,1,"(35, 40]"
4472,Bachelors,2017,New Delhi,2,22,Male,No,0,1,"(20, 25]"
4473,PHD,2015,Pune,2,35,Female,No,0,0,"(30, 35]"
4474,Bachelors,2012,Bangalore,3,25,Male,No,3,0,"(20, 25]"
4475,Bachelors,2014,New Delhi,2,25,Female,No,3,1,"(20, 25]"
4476,Bachelors,2015,Bangalore,3,29,Female,No,1,0,"(25, 30]"
4477,Masters,2017,New Delhi,1,37,Male,No,0,0,"(35, 40]"
4478,Bachelors,2014,Bangalore,3,35,Male,No,1,0,"(30, 35]"
4479,Bachelors,2012,Bangalore,3,26,Male,No,4,0,"(25, 30]"
4480,Masters,2018,New Delhi,3,26,Male,No,4,1,"(25, 30]"
4481,Bachelors,2013,Bangalore,3,24,Male,No,2,0,"(20, 25]"
4482,Bachelors,2014,Bangalore,3,31,Male,No,0,0,"(30, 35]"
4483,Bachelors,2014,Bangalore,3,34,Male,No,5,0,"(30, 35]"
4484,Masters,2018,New Delhi,3,27,Female,Yes,5,1,"(25, 30]"
4485,Bachelors,2016,Pune,3,35,Male,No,1,0,"(30, 35]"
4486,Bachelors,2017,Pune,3,27,Male,No,5,0,"(25, 30]"
4487,Masters,2017,New Delhi,3,34,Male,No,1,1,"(30, 35]"
4488,Bachelors,2018,Bangalore,3,40,Female,No,4,1,"(35, 40]"
4489,Bachelors,2012,Pune,3,39,Male,No,4,0,"(35, 40]"
4490,Bachelors,2013,Pune,1,39,Female,Yes,0,1,"(35, 40]"
4491,Bachelors,2015,Bangalore,3,22,Male,No,0,1,"(20, 25]"
4492,Masters,2017,Pune,2,33,Male,Yes,2,0,"(30, 35]"
4493,Bachelors,2014,Bangalore,3,39,Male,No,0,0,"(35, 40]"
4494,Bachelors,2017,Bangalore,3,39,Male,No,3,0,"(35, 40]"
4495,Bachelors,2017,Bangalore,3,40,Female,No,3,0,"(35, 40]"
4496,Bachelors,2014,Bangalore,3,38,Female,No,1,0,"(35, 40]"
4497,Bachelors,2018,New Delhi,3,36,Female,Yes,2,1,"(35, 40]"
4498,Bachelors,2013,Pune,2,37,Male,Yes,5,0,"(35, 40]"
4499,Bachelors,2017,Pune,2,33,Female,No,2,1,"(30, 35]"
4500,Bachelors,2013,Bangalore,3,37,Female,No,2,1,"(35, 40]"
4501,Bachelors,2013,Pune,3,34,Male,No,5,0,"(30, 35]"
4502,Bachelors,2015,Bangalore,3,28,Male,No,2,0,"(25, 30]"
4503,Bachelors,2018,Bangalore,3,31,Male,Yes,0,1,"(30, 35]"
4504,Masters,2012,New Delhi,3,37,Male,No,4,0,"(35, 40]"
4505,Bachelors,2018,Pune,3,26,Male,No,4,1,"(25, 30]"
4506,Masters,2014,New Delhi,3,34,Female,No,1,1,"(30, 35]"
4507,Bachelors,2015,Pune,3,39,Male,No,1,0,"(35, 40]"
